graph_index,label,class_distance_ratio
175,4,0.9876001888600684
176,4,0.35821918657630564
177,4,0.6089347134888592
178,4,0.2450651078531499
179,4,0.24144489105666678
180,4,1.002740761185708
181,4,0.9443126810169725
182,4,0.5858666092716289
183,4,0.5154649834750283
184,4,0.6750985753175378
185,4,2.352076534088959
186,4,0.4386138732057596
187,4,1.4138858329879296
188,4,1.0320338826457516
189,4,1.1042545897968006
190,4,1.0085734347893482
191,4,1.0829631740310153
192,4,1.1404392925063336
193,4,1.0006920954892393
194,4,1.032696765640953
195,4,1.0285408260337097
196,4,1.0008179357004283
197,4,1.253313257358734
198,4,1.365655191633448
199,4,0.9912968974544971
200,0,1.2558771153497554
201,0,0.3283637864244599
202,0,0.12129739352850426
203,0,0.3227028743333216
204,0,0.9870371978016251
205,0,1.1746507166112936
206,0,0.3096887190846082
207,0,0.44345490798355547
208,0,0.12294575375223922
209,0,0.7440135863109143
210,0,0.4786557788773169
211,0,1.0148548730432405
212,0,1.079636829993288
213,0,1.051007489326453
214,0,1.0286373961205417
215,0,0.8990553864780584
216,0,1.377027393787586
217,0,1.269795735922785
218,0,0.9110090446479295
219,0,1.5657517198761342
220,0,1.0325886050924076
221,0,0.9918850344930128
222,0,0.9864936477221967
223,0,1.1948621375113628
224,0,0.9992802852911961
225,0,1.1865012701406439
226,0,0.5310622983995489
227,0,0.5402808606264538
228,0,1.0279778653939675
229,0,1.2648423755024292
230,0,0.8052598894974611
231,0,1.125283135518148
232,0,0.9624352343440076
233,0,1.076721092041934
234,0,0.908204210144583
235,0,1.3782141761654245
236,0,2.960832741668349
237,0,1.0687055195482338
238,0,0.1335643167382207
239,0,0.12735392664389442
240,0,0.19354690521367454
241,0,0.12695966145064155
242,0,0.14267149962421527
243,0,1.0107116520816322
244,0,1.1474241280550417
245,0,0.9937020110650381
246,0,1.2722481165465698
247,0,1.3981900452488687
248,0,1.361423925408534
249,0,1.034785602248816
250,0,1.7439913394892947
251,0,1.1690159395976438
252,0,1.0368534429824439
253,0,1.1202543032377188
254,0,0.414025680901201
255,0,0.4817357159987277
256,0,0.42106616512392026
257,0,0.2277756767156469
258,0,0.2505617293204678
259,0,1.0299596178401658
260,0,1.1211991437215427
261,0,0.6571210950050264
262,0,0.7155503433904693
263,0,0.7431269567693187
264,0,1.057430593136838
265,0,0.38443785170816114
266,0,0.3901628604935484
267,0,0.27458352781460815
268,0,0.26482849162601896
269,0,1.0127616534678956
270,0,0.9784134833343094
271,0,1.1147609388835913
272,0,1.2403779034730462
273,0,0.5929107752433286
274,0,0.8982558139534884
275,0,1.0765046003279402
276,0,0.6058478428683552
277,0,1.1566634076910738
278,0,1.2097088572446486
279,0,1.11887382895417
280,0,1.0228664913714995
281,0,1.258301130449616
282,0,0.4397908108446814
283,0,0.38097537619723604
284,0,0.37125976249129616
285,0,0.42164108486513496
286,0,0.19856178503686345
287,0,0.22249030364759784
288,0,1.1235602451891367
289,0,1.1613055794490077
290,0,0.19451086203745985
291,0,0.201251046784908
292,0,0.8699847060852898
293,0,1.2076405305832134
294,0,0.3666895523015913
295,0,0.37002967242876866
296,0,0.4912597308755832
297,0,1.097998858649486
298,0,1.279892709346211
299,0,1.141228348325842
300,1,0.4417702350440342
301,1,0.4225254658167443
302,1,0.6941664407172033
303,1,0.0
304,1,0.6741275514656869
305,1,0.9159214469202612
306,1,0.8852116700076749
307,1,0.0
308,1,1.0070459491860184
309,1,1.0049562663138711
310,1,1.1414577230527878
311,1,0.966416264803921
312,1,0.9231525154942218
313,1,1.0715531216918928
314,1,0.6234868399161936
315,1,0.6497332315489429
316,1,1.0562486744761905
317,1,0.9318536152757246
318,1,0.8311222327567322
319,1,1.2519886767108135
320,1,0.846346366427637
321,1,0.8777325229160945
322,1,0.46813772168300244
323,1,0.4970810528982179
324,1,1.0619344562332038
325,1,0.8584954852752325
326,1,0.9000009465636989
327,1,0.9388426307868324
328,1,0.8395403272118568
329,1,0.9603854139016887
330,1,0.7457486597713056
331,1,0.7010316215119174
332,1,1.2085376626710314
333,1,0.889122522512371
334,1,0.7862903203102547
335,1,0.8748832946145962
336,1,0.3940899897575507
337,1,1.1946413541503227
338,1,0.7239656947268623
339,1,1.2324124916114911
340,1,0.4372895626634243
341,1,0.6963133228837108
342,1,0.9613562969388444
343,1,1.0983552023352157
344,1,1.2564888957657556
345,1,1.2405477808635432
346,1,0.2990520616726568
347,1,0.2986851690071707
348,1,1.1042284279612975
349,1,1.3754225385023355
350,1,1.077914710203344
351,1,4.991150442477876
352,1,0.7384380804594355
353,1,1.2111664371811353
354,1,1.1067413773504722
355,1,0.5475448161364486
356,1,1.0557422914378147
357,1,1.2981782663860757
358,1,1.3527739030654202
359,1,0.8887544059276723
360,1,0.8435766327847247
361,1,1.17727069440751
362,1,1.1523628395640937
363,1,0.8477444000063765
364,1,0.3768536701952724
365,1,0.3689211519430824
366,1,0.4653939784120348
367,1,0.5207007864282566
368,1,0.5169444523230096
369,1,0.8325093663002037
370,1,0.0
371,1,1.0761208085112226
372,1,1.0271292681387196
373,1,1.0331166886902592
374,1,1.059892434914781
375,1,0.7813396599840658
376,1,1.1726233228890952
377,1,0.14794069406384194
378,1,0.0
379,1,1.0572147394827816
380,1,1.4087402743024042
381,1,0.8861255662188396
382,1,0.6645797103107903
383,1,0.5681505734977997
384,1,1.160570302590717
385,1,1.0830969071897192
386,1,1.3333333333333333
387,1,0.981353028370874
388,1,0.5091130858559653
389,1,1.1123734151280247
390,1,0.8397868403060781
391,1,0.9737684028213816
392,1,1.196325645358554
393,1,1.1643970974862619
394,1,0.865302143072884
395,1,0.8831417624521073
396,1,0.6530927777084884
397,1,0.5293315693522352
398,1,0.8349982723036646
399,1,1.055531937839476
400,2,1.0959619727391237
401,2,0.9962008717223784
402,2,0.9851373490303121
403,2,0.5796653416193521
404,2,0.5021664166869795
405,2,0.737513555359359
406,2,1.1456268643183194
407,2,0.6096229467952291
408,2,0.7458465066258922
409,2,1.310926330759703
410,2,0.7843368320452554
411,2,0.7115571526804875
412,2,1.1782953387279327
413,2,0.96299190086354
414,2,1.2748091524175607
415,2,0.31697451685254147
416,2,0.7556063452207185
417,2,1.132784441660059
418,2,0.6109578126232866
419,2,0.8422947513931015
420,2,0.2896319035803863
421,2,1.0415069920490148
422,2,1.26175360123869
423,2,0.955773807826178
424,2,1.0858740035024599
425,2,4.928397307857391
426,2,1.7950581395348837
427,2,1.3363579733294468
428,2,1.1817506544780068
429,2,1.1409542186570458
430,2,0.9256017045433458
431,2,0.8591804142264396
432,2,0.897993104136375
433,2,1.0541660216772355
434,2,0.4555454914777982
435,2,1.065343447608783
436,2,1.386171730045883
437,2,0.560043204878821
438,2,0.4882162386799655
439,2,0.4159919576750126
440,2,0.26269677150904164
441,2,0.8357978613259648
442,2,0.4973584644582274
443,2,0.520010074176165
444,2,0.7362976926824322
445,2,0.2971240835852981
446,2,0.32838023013913753
447,2,0.4784434764138327
448,2,0.3018007016235039
449,2,0.244704182317694
450,2,1.1851190453514264
451,2,1.1307437030497687
452,2,0.0
453,2,0.7799126654151691
454,2,0.33902246169940786
455,2,0.44616482748255787
456,2,1.4450526285723988
457,2,0.25531696935837717
458,2,0.5929717046861446
459,2,0.9451972151055578
460,2,0.522180744598524
461,2,0.25260679057982155
462,2,0.8863763429675084
463,2,0.0
464,2,1.1970358148638958
465,2,0.5315507258774801
466,2,0.5441544234547048
467,2,0.3516955569913391
468,2,1.1410119933050253
469,2,0.32243765789964696
470,2,0.1837644446747759
471,2,1.2109185107065388
472,2,0.7803178541524767
473,2,1.0806147308357348
474,2,0.3551606649865026
475,2,1.0855169991841789
476,2,1.2180802517141498
477,2,0.3225941860470104
478,2,1.1641611272625416
479,2,0.1571433124052473
480,2,0.9070714129433068
481,2,1.0670945621229702
482,2,1.0923933854455679
483,2,1.4846236457110036
484,2,0.9702801430766099
485,2,0.9244538666516581
486,2,1.2842261023004742
487,2,1.4900024550787756
488,2,1.2646860305680636
489,2,0.9088393549917723
490,2,0.9753460819363727
491,2,0.9671900442218009
492,2,1.0661777942405655
493,2,1.0427275932950566
494,2,1.0431151619231565
495,2,1.150431111250465
496,2,0.9186898268077066
497,2,1.117658659850394
498,2,1.0776788367998826
499,2,1.185557126936794
500,3,1.2521833508323907
501,3,0.9412519359254325
502,3,1.3391873597586328
503,3,1.0410461661774693
504,3,0.7173844014983891
505,3,0.42413585704685336
506,3,0.7001290483543949
507,3,0.5350829292456912
508,3,1.0702004631629012
509,3,0.42067868132856046
510,3,0.16466752010768068
511,3,0.1512733858678055
512,3,0.8874778365123485
513,3,1.2221818590683569
514,3,1.4374534704068822
515,3,1.0454307097701534
516,3,1.1426756101768398
517,3,1.0163934572378825
518,3,0.3394062671263249
519,3,0.31563585649681514
520,3,0.31911477497719914
521,3,0.34304959658820783
522,3,0.8999314107279035
523,3,1.5217900080612037
524,3,1.1980664782964097
525,3,0.7973230947304498
526,3,0.8721468588849053
527,3,1.0049303153124367
528,3,1.0518023854710674
529,3,0.4461223780937775
530,3,0.41819647606944765
531,3,1.125663263900266
532,3,0.9163126353855529
533,3,0.9417606245513157
534,3,0.8517241525489317
535,3,0.866410569155991
536,3,1.1397267811834149
537,3,0.9842654628247188
538,3,0.9457410026458722
539,3,1.058599822105161
540,3,1.1810422655175437
541,3,0.7484559089386146
542,3,0.877942994740591
543,3,0.12312569548063011
544,3,0.1307430193679691
545,3,0.4875169125935703
546,3,1.116915593800067
547,3,0.20830385152446987
548,3,0.19184837235116237
549,3,0.14029444406057176
550,3,0.7359340679679487
551,3,1.1343239378873982
552,3,0.5476749275276543
553,3,1.2977857688805083
554,3,0.13163422955036924
555,3,0.17935743533213086
556,3,0.8958607131675648
557,3,0.9391745866825885
558,3,0.19748206620441716
559,3,0.19552760643212025
560,3,0.6799166757286014
561,3,0.8231852925060906
562,3,1.0542286411252857
563,3,0.9585342329012358
564,3,1.3184454663931615
565,3,0.2543640614521744
566,3,0.25099675467492094
567,3,0.5059149301216018
568,3,0.90454545470477
569,3,0.49473140155028905
570,3,0.46594937984090534
571,3,0.40561367930120856
572,3,0.3758448734860557
573,3,1.0007688998825284
574,3,0.9916847541571532
575,3,0.37830904696476714
576,3,0.3856210281638056
577,3,1.1318701528343211
578,3,0.3497581039389728
579,3,1.002849312408752
580,3,0.9594812682965944
581,3,1.2821277801361344
582,3,0.8754854439310288
583,3,0.7502812619985503
584,3,0.9227760754014241
585,3,1.0889255750869042
586,3,0.7494501671120671
587,3,0.7012552455300679
588,3,1.1265700753912502
589,3,1.0974839712656288
590,3,0.9498341767721094
591,3,1.3810189546027312
592,3,1.1658192635112614
593,3,0.38335246907481824
594,3,0.8551035640035827
595,3,0.8561391264279653
596,3,0.3758976379648555
597,3,1.0363264752086778
598,3,0.5700975892411024
599,3,0.7125692888458172
